Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Marcel Patek,,"Institute of Organic Chemistry and Technology, Prague",Harmonic Discovery,CSO and co-founder,"['Icagen', 'Sanofi', 'Sanofi', 'Sanofi-Aventis', 'Hoechst Marion Roussel', 'Selectide Corporation']","['Vice President, Chemistry', 'Director, Chemistry', 'Head, High Throughput Chemistry and Quality Control', 'Senior Scientist | Group leader', 'Scientist | Group leader', 'Research Scientist']",https://www.linkedin.com/in/marcelpatek,0,0,2,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Michael Chu,UC San Diego,UC Irvine,Makani Science,Chief Executive Officer,"['Koa Accel', 'Khine Laboratory, UC Irvine']","['Engineer and Project Manager', 'Graduate Student Researcher']",https://www.linkedin.com/in/mchu8,0,0,2,2,1,1,1,3,[0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Michelle Khine,"University of California, Berkeley","University of California, Berkeley",UC Irvine,Associate Dean of Undergraduate Education ,"['UC Merced', 'Fluxion Biosciences']","['Assistant and Founding Professor', 'co-Founder and CTO']",https://www.linkedin.com/in/michelle-khine-a7111315,0,3,3,3,3,1,1,1,[0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Carlo Kobe,Harvard University,,Fizz (YC S21),Co-Founder & CEO,"['Merantix', 'DTCP', 'DIE ZEIT']","['Product Management & Incubation', 'Summer Growth Equity Analyst', 'Intern']",https://www.linkedin.com/in/carlokobe,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Mehdi Cherif Alami,Y Combinator,ESSEC Business School,Freterium (YC S21),CEO & Founder,"['Strategy&', 'PwC', 'Bouygues Construction', 'Société Générale des Travaux du Maroc', 'SNC-Lavalin']","['Engagement Manager', 'Consultant', 'Assistant Project Manager', 'Structural Engineer', 'Field Engineer']",https://www.linkedin.com/in/mehdi-ca,0,3,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0]
Omar El Kouhene,,CentraleSupélec,Freterium (YC S21),Co-Founder - COO,"['EKO Chartering', 'OCP', 'OCP', 'McKinsey & Company', 'Société Générale GCIB', 'Total Petrochemicals']","['Logistics Consultant and Shipbroker, Founder', 'Chartering Manager', 'Freight Marketer', 'Consultant', 'Assistant Trader', 'Internship - Project manager assistant']",https://www.linkedin.com/in/omar-el-kouhene-981b0412,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Hemmel Amrania PhD Breast Cancer Diagnostics,,Imperial College London,Digistain,Chief Executive Officer,"['Y Combinator', 'SEMdoctor', 'CHARING CROSS HOSPITAL', 'Imperial Innovations Investment Management', 'Cancer Research UK (CRUK)']","['YC Summer 21 Batch', 'Manager', 'Clinical Research Associate', 'Medical Technology Consultant', 'Clinical Research Associate']",https://www.linkedin.com/in/hemmel-amrania,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Chris Phillips,Trinity College Cambridge,Imperial College London,Digistain Limited,Director,[],[],https://www.linkedin.com/in/chris-phillips-a650151b,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Dan Hobbs,,,Protex AI,Co-Founder & CEO,"['BetterExaminations ', 'Member of the U.S Embassy Youth Council', '98fm']","['Co-Founder & CEO [Acquired by TERMINALFOUR]- Product Manager', 'Member', 'Promotion Team']",https://www.linkedin.com/in/dan-hobbs-258998ab,1,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Ciarán O'Mara,University of Limerick,,Protex AI,CTO and Co-founder,"['University of Limerick', 'Emdalo Technologies', 'Cashbook Limited', 'Analog Devices', 'University of Limerick', 'Analog Devices', 'University of Limerick', 'Cashbook Limited']","['Ph.D. Student - Computer Vision Privacy', 'Machine Learning Engineer', 'Software Developer', 'DVP Design Intern at Analog Devices', 'Drop-In Support Tutor', 'Coop DVP Applications Engineer', 'Peer support learning leader', 'Junior Software Developer']",https://www.linkedin.com/in/ciaranomara,0,1,2,1,0,1,3,3,[1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0]
Levi Epstein,Y Combinator,Imperial College London,Inflow,Co-Founder,"['Babylon Health', 'Vatglobal']","['Product', 'Product']",https://www.linkedin.com/in/levi-epstein-423539a2,0,0,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Seb I.,The London School of Economics and Political Science (LSE),Imperial College London,Inflow,Co-Founder,"['London Blockchain Labs (LBL)', 'London Blockchain Labs (LBL)', 'Blockchain at Berkeley', 'Goldman Sachs']","['Advisor', 'Co-Founder', 'Research & Development, Project Lead', 'IBD TMT']",https://www.linkedin.com/in/sebi1,0,1,2,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Miriam Fernandez,Georgetown University,,Vinco,COO & Co-Founder,"['Galera ', 'Mitsubishi Corporation']","['Business Consultant', 'Research Associate']",https://www.linkedin.com/in/miriam-fernandezgg,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Sofía Sada,The University of Texas at Austin,,Vinco,CTO & Co-Founder ,"['Accenture México', 'Accenture México', 'Self Employed', 'Innovative Mortar Solutions, Inc.', 'DS Capital Partners, S.A. de C.V.']","['Software Developer', 'Frontend Developer', 'Freelance Content Creator', 'Digital Marketing & Media', 'Research Associate']",https://www.linkedin.com/in/sasegovs,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Albert Gozzi,Stanford University Graduate School of Business,Stanford University Graduate School of Business,Aleph,Co-Founder & CEO,"['OpenZeppelin', 'Bain & Company', 'Procter & Gamble']","['Chief Operating Officer', 'Consultant', 'Finance & Accounting']",https://www.linkedin.com/in/albertgozzi,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Santiago Perez De Rosso,,,Aleph,Co-Founder & CTO,"['DocuSign', 'MIT Computer Science and Artificial Intelligence Laboratory (CSAIL)', 'Microsoft', 'Google', 'Google']","['Senior Software Engineer', 'Research Assistant', 'Research Intern', 'Software Engineer', 'Software Engineering Intern']",https://www.linkedin.com/in/spderosso,0,3,3,1,0,2,2,3,[1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Amar Kumar,Harvard Business School,Harvard Business School,KaiPod Learning,Founder & CEO,"['Pearson', 'Pearson', 'McKinsey & Company', 'Eli Lilly', 'Thomas Memorial School']","['SVP of Product & Portfolio Management (Chief Product Officer)', 'SVP of Efficacy (Strategy & Transformation)', 'Engagement Manager', 'Portfolio Manager / Systems Analyst', 'Principal (Sabbatical from Eli Lilly)']",https://www.linkedin.com/in/kumaramar,0,0,2,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0]
Christian Højbo Møller,Y Combinator,,Zoios,Co-founder & CEO,"['NoA Connect', 'NoA Connect', 'Siteattention A/S', 'NoA Connect', 'Candidlab', 'GroupM Danmark', 'GroupM Danmark', 'GroupM Danmark']","['Senior Consultant', 'Consultant', 'Advisory Board Member', 'Founding time', 'Co-founder & CEO', 'SEO Lead', 'Senior SEO Consultant', 'SEO Consultant']",https://www.linkedin.com/in/christianhojbo,0,1,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Mikkel Agesen,Y Combinator,Copenhagen Business School,Zoios,Co-founder,"['Grant Thornton Denmark', 'Wash World ApS', 'Bonnier Publications A/S']","['Associate, Financial Advisory Services', 'SDR & Business Analyst', 'Business Analyst']",https://www.linkedin.com/in/mikkel-agesen,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Carlos Lau,Texas McCombs School of Business,Texas McCombs School of Business,KURIOS,Founder & CEO,"[' ', 'Banco de Crédito BCP', 'UTEC Ventures', 'Uber', 'Amazon', 'Credicorp Capital', 'Banco de Credito del Peru', 'Banco de Crédito BCP']","['Advisor @ Digital, Product & Growth', 'Advisor @ Digital, Product & Growth', 'Managing Director', 'Operations Manager @ Growth, Product & Execution', 'Product Marketing Manager MBA Intern', 'Financial Advisor', 'Business Banking Relationship Manager', 'Business Banking Associate']",https://www.linkedin.com/in/carloslauv,0,1,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Luis A. Ubillas,Y Combinator,University of Michigan - Stephen M. Ross School of Business,KURIOS,Co-Founder & COO,"['Corporations & startups', 'Amazon', 'University of Michigan', 'J.P. Morgan', 'Banco de Crédito BCP', 'Banco de Crédito BCP', 'Banco de Crédito BCP']","['Advisor @ Digital Strategy, Product & Growth', 'Finance Controller - Retail Finance', 'MBA Student - Ross School of Business', 'Private Bank Summer Associate', 'Institutional Investments Portfolio Manager', 'Senior Equity Research Analyst', 'Equity Research Analyst']",https://www.linkedin.com/in/lubillas,0,1,2,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Thomas Maremaa,Universidad Adolfo Ibáñez,Universidad Adolfo Ibáñez,Encuadrado,Co-founder & CEO,"['Brex', 'Brex', 'ROSS Intelligence', 'Tradecraft', 'Pago 46', 'SHRPA.io', 'Maajic']","['Growth Product Manager', 'Growth Marketing Manager', 'Growth Marketing Lead', 'Growth Marketing', 'Growth Marketing Lead', 'Growth Lead & Co Founder', 'Co-Founder & Marketing Lead']",https://www.linkedin.com/in/tmaremaa,0,2,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Tomas Aguilera,,,Encuadrado,Co-Founder,"['Apteo', 'Club Andes', 'Club Andes']","['Data Science', 'COO', 'Ski Coach']",https://www.linkedin.com/in/tomasaguilera,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Christal Wang,"University of California, Berkeley, Haas School of Business","University of California, Berkeley, Haas School of Business",Stealth Startup,Co-founder & CEO,"['Value for Good GmbH', 'Bain & Company', 'Drop']","['Senior Consultant / Project Leader', 'Consultant, Senior Associate Consultant, Associate Consultant', 'US Launch Lead']",https://www.linkedin.com/in/wangchristal,0,1,2,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Vikram Sreedhar,Stanford University,,MAD Together,Co-Founder,"['Human Capital', 'Salesforce', 'Freelance Web Designer', 'Salesforce', 'Salesforce', 'Salesforce', 'Salesforce', 'Stanford University Department of Mechanical Engineering', 'Geek Squad']","['Delta Fellow', 'MTS Software Engineer', 'Full Stack Developer', 'AMTS Software Engineer', 'Campus Brand Ambassador', 'Software Engineer Intern', 'Software Engineer Intern', 'Research Intern', 'Front Precinct']",https://www.linkedin.com/in/vikramsreedhar,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Andrew Luo,Stanford University,,OneSchema,Co-Founder & CEO,"['Affinity, Inc.', 'Affinity, Inc.', 'Quora']","['Lead, Core Product', 'Software Engineer', 'Software Engineering Intern']",https://www.linkedin.com/in/andrewjluo,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Emmett Miller,University of Southern California,,Multibase,Co-Founder,[],[],https://www.linkedin.com/in/emmettmiller,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Wyatt Miller,Chapman University,,Multibase,Co-Founder,"['Merck', 'Irvine Sensors', 'Rosetta Stone', 'HireRight', 'International Space Station Archeology Project', 'Wall Street Prep', 'Class', 'Ready 2 Show', 'Patriot Reserves, LLC']","['Data Scientist', 'Software Developer', 'Data Analyst - Contract', 'Data Mining - Contract ', 'Machine Learning Researcher', 'Financial Analyst Participant', 'Statistical Models in Business', 'Staff Member', 'Intern']",https://www.linkedin.com/in/wyattmiller14,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Leo Schottenstein,,,Multibase,"Cofounder, Board Member, Advisor (YC S21)","['UPS', 'Rocky Fork Hunt and Country Club']","['Package Handler', 'Tennis Coach']",https://www.linkedin.com/in/leo-schottenstein,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Jack Bowen,,University of Oxford,genei,Founder,"['Artefact', 'Oxford University Innovation']","['Intern Software Engineering / Data', 'Student Entrepreneurship Programme']",https://www.linkedin.com/in/jack-at-coloop,0,0,1,1,3,1,1,3,[1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Adrien Wald,International School of Luxembourg,University of Oxford,genei,Cofounder & CTO,"['University of Oxford', 'Luxembourg Center for Systems Biomedicine']","['Biochemistry computational and wet labs', 'Intern']",https://www.linkedin.com/in/adrien-wald-862495136,0,0,1,1,3,1,1,1,[1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Théo Tortorici,Y Combinator,IE School of Science and Technology,Sled,Co-Founder,"['Spryker', 'Google', 'Telefonica', 'Chiron Network', 'Life.SREDA', 'Università Bocconi', 'Total', 'Total']","['Data & Analytics Lead', 'Google AdCamp EMEA 2018 Participant', 'Entrepreneur in Residence', 'Co-Founder', 'Investment Analyst', 'Mathematics Tutor', 'Operations Analyst', 'Business Analyst']",https://www.linkedin.com/in/theo-tortorici,0,3,3,1,1,2,1,1,[1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Rick Radewagen,Baden-Wuerttemberg Cooperative State University (DHBW),IE Business School,Sled,Co-Founder,"['Heidelberger Druckmaschinen AG', 'Heidelberger Druckmaschinen AG', 'Duale Hochschule Baden-Württemberg (DHBW) Mosbach', 'ERNW GmbH', 'Deloitte Consulting', 'Deutsche Bundesbank']","['Data Architect', 'Data Scientist', 'Lecturer for Analytics', 'Intern', 'Intern', 'Dual Student']",https://www.linkedin.com/in/radewagen,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Sven Rudolph,,,Sled & GetDot.ai,Co-Founder,"['Pfäffle GmbH & Co KG', 'Deutsche Bundesbank']","['IT-Projektmanager', 'Dualer Student Angewandte Informatik']",https://www.linkedin.com/in/sven-rudolph-0b7910a0,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Ali Nasser,Cornell Johnson Graduate School of Management,Cornell Johnson Graduate School of Management,ShipBlu,Co-Founder and CEO at ShipBlu,"['Big Red Bullet', 'Citi', 'Citi', 'Agrium']","['Founder | Managing Member', 'Investment Banking Associate', 'Investment Banking Summer Associate', 'Senior Business Development Analyst']",https://www.linkedin.com/in/alifnasser,0,1,2,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Ahmad Kawass,Northumbria University,,ShipBlu,Co-Founder and Chief Operating Officer,"['77 Media', 'JWT', 'Leo Burnett', 'RB', 'Nestlé Waters']","['Director Of Communications', 'Account Director', 'Account Director', 'Junior Planner - North Africa', 'Export and Logistics Specialist']",https://www.linkedin.com/in/ahmad-kawass-56b65815,0,1,2,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Curtis Fonger,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Whalesync,Co-Founder and CEO,"['Google', 'Google', 'Appetas', 'Microsoft', 'INRIA', 'Electronic Arts', 'Massachusetts Institute of Technology', 'Amazon.com', 'Lycos, Inc.']","['Engineering Manager', 'Software Engineer', 'CTO and Co-Founder', 'Software Development Engineer', 'Software Research Intern', 'Software Development Intern', 'Residential Computing Consultant', 'Software Development Engineer Intern', 'Web Development Intern']",https://www.linkedin.com/in/cfonger,1,3,3,3,3,2,1,3,[0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Matthew Busel,Georgetown University,,Whalesync,Co-Founder,"['Next Chapter', 'Thylacine Capital', 'MakeSpace', 'Referralboard', 'NextRev Commerce', 'Fast Rope Labs', 'SportTechie', 'New Degree Press']","['Chapter One', 'No-Code Consultant', 'Product Manager', 'Founder', 'Product Manager', 'Product Management Intern', 'Author - Augmented Reality', 'Book Author']",https://www.linkedin.com/in/matthew-busel,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Maria Terzi,Lancaster University,,Malloc,Co-Founder & CEO,"['KIOS Research and Innovation Center of Excellence', 'UCLan Cyprus', 'Google']","['Research Associate', 'Associate Lecturer', 'Software Engineer Intern']",https://www.linkedin.com/in/maria-terzi,0,3,3,1,0,2,1,3,[1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Liza Charalambous,Lancaster University,Lancaster University,Malloc (YC S21) ,Chief Technology Officer,"['ISX Financial', 'ADDITESS - Advanced Integrated Technology Solutions & Services Ltd', 'ADDITESS - Advanced Integrated Technology Solutions & Services Ltd', 'EuroCy Innovations', 'EPSRC Vacation Bursary', 'CYTA', 'Demstar Information Group']","['Technical Writer', 'Quality Manager, R&D Strategy Officer', 'Software Engineer and Research Scientist', 'NARNIA Early Stage Researcher', 'Researcher', 'Technical Support', 'IT Technician']",https://www.linkedin.com/in/lzcharalambous,0,1,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Vrinda Gupta,"University of California, Berkeley, Haas School of Business","University of California, Berkeley, Haas School of Business","Sequin Financial, Inc.",CEO & Co-Founder (YC S21),"['Visa', 'Visa']","['Product Management & Strategy, Visa Credit Products', 'Visa Inc. Rotational Program']",https://www.linkedin.com/in/vrindag,0,0,1,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Mark Thomas,"University of California, Berkeley",,"Sequin Financial, Inc. (YC S21) ",CTO / Co-founder,"['Pearachute', 'littlelane', 'PayPal', 'PayPal', 'VeriSign']","['CTO', 'Co-founder and CTO', 'Software Development Manager', 'Technical Lead', 'Software Engineer']",https://www.linkedin.com/in/markmthomas,0,3,3,3,0,1,1,3,[0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Clément Salaün,,,Formance (YC S21),Co-Founder,"['Selency ', 'Selency ', 'ZIP Agence digitale', 'Lareza SA']","['Lead Software Engineer - Backend & Payments', 'Software Engineer', 'Web Developer', 'Développeur Web - Stage']",https://www.linkedin.com/in/clementsalaun,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Gabriele Musella,Y Combinator,Politecnico di Milano,Coinrule,CEO Co-Founder,"['Y Combinator', 'Paylinko', 'Department for International Trade (DIT)', 'Harvard', 'Flair']","['Coinrule Founder, S21', 'CEO, Co-Founder', 'Senior Digital Consultant', 'Advisor', 'Head of Product, Co-founder']",https://www.linkedin.com/in/gabrielemusella,0,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Oleg Giberstein,"Royal Holloway, University of London",,Coinrule (YC S21),Co-Founder & COO,"['The Portland Trust', 'Guidelighter', 'Citi', 'Citi', 'Citi Private Bank', 'Freie Demokratische Partei', 'AlphaSights']","['Tech Sector Project Manager & Subject Matter Expert', 'Founder', 'Assistant Vice President', 'Analyst', 'Summer Analyst', 'Intern', 'Analyst Intern']",https://www.linkedin.com/in/giberstein,0,2,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Zdeněk Höfler,,,Coinrule (YC S21),"Co-founder, CIO, Software & Infrastructure Architect","['Coinrule', 'Ukey1', 'All Together', 'Freelancer', 'O2 Czech Republic', 'ELTA Czech']","['Co-founder, CTO, Software & Infrastructure Architect, Full-Stack Developer', 'Founder, CEO, Full-Stack Developer', 'Co-Founder, Front-end Developer', 'Back-end & Front-end Developer', 'Back-end Developer', 'PHP Developer']",https://www.linkedin.com/in/zdenekhofler,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Ridwan Olalere,Shenyang Institute of Aeronautical Engineering,,LemFi,Chief Executive Officer,"['Uber', 'OPay', 'OPay', 'OPay', 'Flutterwave INC', 'Hotels.ng', 'bestprices.ng', 'Novatia Ltd.', 'NextStep Systems, Inc.', 'NextMynds']","['Country Manager | Nigeria', 'Senior Director of Operations (ORide)', 'Director Of Operations (ORide)', 'Director of payment product', 'Senior Software Developer', 'Software Developer', 'Founder / Growth Hacker', 'Software Developer', 'Software Developer', 'Product Engineer']",https://www.linkedin.com/in/darilldrems,0,2,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Menno Gravemaker,,,Momo Medical,CEO,"['Urban Products Ned.', 'ASML', 'Electrotechnische Vereeniging', 'EESTEC LC Delft', 'EEMCS Recruitment Days']","['Founder', 'Campus ambassador ASML', 'Commissioner external affairs', 'Chairman', 'Main event organizer']",https://www.linkedin.com/in/menno-gravemaker-70674b53,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Thomas Bakker,,Delft University of Technology,Momo Medical,CTO,"['Momo Medical', 'Improve', 'Technische Universiteit Delft', 'Albert Heijn 1248']","['Electrical Engineer and Software Engineer', 'Assistent Lichttechnicus', 'Student-assistent', 'Vulploegmedewerker']",https://www.linkedin.com/in/thomasbakker118,0,1,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
